season,date,team,rival_team,home_adv,last_season_team,last_season_rival,pct_wins,avg_goals_scored,avg_goals_received,goal_difference,pct_wins_rival,avg_goals_scored_rival,avg_goals_received_rival,goal_difference_rival,pct_wins_vs_rival,avg_goals_scored_vs_rival,avg_goals_received_vs_rival,goal_difference_vs_rival,goals_team,goals_rival,result,AvgWin,AvgLoss,AvgDraw,AvgAHWin,AvgAHLoss
2006-07,2006-11-26,Ath Bilbao,Sevilla,1,21,21,0.10,0.90,1.80,-9.00,0.70,1.80,1.00,8.00,0.00,2.00,10.00,-8.00,1,3,-1,3.29,2.06,3.16,2.38,1.51
2006-07,2006-12-03,Ath Bilbao,Real Madrid,0,21,21,0.10,1.00,1.80,-8.00,0.70,1.80,0.70,11.00,0.60,9.00,8.00,1.00,1,2,-1,11.00,1.22,5.11,1.97,1.88
2006-07,2006-12-10,Ath Bilbao,Recreativo,1,21,21,0.10,1.00,1.60,-6.00,0.60,1.80,1.50,3.00,0.00,0.00,0.00,0.00,4,2,1,2.28,2.90,3.10,1.97,1.89
2006-07,2006-12-16,Ath Bilbao,La Coruna,0,21,21,0.20,1.40,1.80,-4.00,0.20,0.60,1.30,-7.00,0.40,6.00,6.00,0.00,2,0,1,3.57,1.96,3.18,1.76,2.10
2006-07,2006-12-19,Ath Bilbao,Zaragoza,1,21,21,0.30,1.50,1.50,0.00,0.60,1.70,1.00,7.00,0.80,11.00,3.00,8.00,0,0,0,2.60,2.47,3.16,1.87,1.95
2006-07,2007-01-07,Ath Bilbao,Mallorca,0,21,21,0.20,1.20,1.30,-1.00,0.20,0.90,1.70,-8.00,0.60,12.00,6.00,6.00,3,1,1,2.99,2.21,3.13,1.83,2.03
2006-07,2007-01-14,Ath Bilbao,Villarreal,1,21,21,0.30,1.50,1.30,2.00,0.40,1.10,1.70,-6.00,0.40,6.00,8.00,-2.00,0,1,-1,2.16,3.05,3.16,1.63,2.14
2006-07,2007-01-21,Ath Bilbao,Levante,0,21,21,0.30,1.40,1.30,1.00,0.20,0.90,1.40,-5.00,0.50,3.00,2.00,1.00,0,0,0,2.86,2.28,3.17,2.07,1.73
2006-07,2007-01-28,Ath Bilbao,Sociedad,0,21,21,0.30,1.40,1.30,1.00,0.20,0.70,0.80,-1.00,0.40,12.00,7.00,5.00,2,0,1,2.89,2.31,3.06,2.08,1.69
2006-07,2007-02-04,Ath Bilbao,Betis,1,21,21,0.40,1.50,1.20,3.00,0.30,0.90,1.10,-2.00,0.20,8.00,10.00,-2.00,1,2,-1,2.11,3.23,3.13,1.93,1.93
2006-07,2007-02-11,Ath Bilbao,Ath Madrid,0,21,21,0.40,1.40,1.10,3.00,0.40,1.10,0.90,2.00,0.20,4.00,7.00,-3.00,0,1,-1,4.61,1.72,3.27,1.93,1.94
2006-07,2007-02-18,Ath Bilbao,Getafe,1,21,21,0.40,1.30,0.90,4.00,0.40,1.10,0.60,5.00,0.20,4.00,6.00,-2.00,2,0,1,2.31,2.82,3.14,1.70,2.10
2006-07,2007-02-25,Ath Bilbao,Barcelona,0,21,21,0.50,1.40,0.70,7.00,0.40,1.40,0.90,5.00,0.20,6.00,9.00,-3.00,0,3,-1,9.36,1.28,4.54,1.79,2.05
2006-07,2007-03-04,Ath Bilbao,Gimnastic,1,21,21,0.40,1.00,0.80,2.00,0.10,1.20,1.90,-7.00,1.00,3.00,2.00,1.00,0,2,-1,1.66,5.08,3.31,1.71,2.17
2006-07,2007-03-11,Ath Bilbao,Celta,0,21,21,0.30,0.80,1.00,-2.00,0.10,0.60,1.40,-8.00,0.40,4.00,2.00,2.00,1,1,0,3.17,2.12,3.14,1.95,1.91
2006-07,2007-03-17,Ath Bilbao,Osasuna,1,21,21,0.30,0.90,1.10,-2.00,0.20,1.00,1.30,-3.00,0.40,9.00,8.00,1.00,0,3,-1,2.24,3.01,3.04,1.96,1.92
2006-07,2007-04-01,Ath Bilbao,Santander,0,21,21,0.20,0.60,1.30,-7.00,0.50,1.40,0.80,6.00,0.60,6.00,0.00,6.00,4,5,-1,3.64,1.94,3.19,1.80,2.05
2006-07,2007-04-07,Ath Bilbao,Valencia,1,21,21,0.20,1.00,1.70,-7.00,0.50,1.30,1.30,0.00,0.00,6.00,9.00,-3.00,1,0,1,3.19,2.10,3.19,1.88,1.99
2006-07,2007-04-15,Ath Bilbao,Espanol,1,21,21,0.30,1.10,1.70,-6.00,0.40,1.40,1.30,1.00,0.00,5.00,8.00,-3.00,2,1,1,2.16,3.08,3.14,1.82,2.05
2006-07,2007-04-22,Ath Bilbao,Sevilla,0,21,21,0.30,1.10,1.80,-7.00,0.30,0.70,0.50,2.00,0.00,3.00,11.00,-8.00,1,4,-1,6.08,1.52,3.50,2.02,1.84
2006-07,2007-04-29,Ath Bilbao,Real Madrid,1,21,21,0.30,1.10,2.00,-9.00,0.50,1.60,1.00,6.00,0.40,6.00,8.00,-2.00,1,4,-1,4.02,1.80,3.33,1.96,1.87
2006-07,2007-05-06,Ath Bilbao,Recreativo,0,21,21,0.30,1.20,2.30,-11.00,0.40,1.30,1.30,0.00,1.00,4.00,2.00,2.00,0,0,0,3.69,1.91,3.21,2.00,1.86
2006-07,2007-05-13,Ath Bilbao,La Coruna,1,21,21,0.20,1.00,2.30,-13.00,0.40,0.60,0.80,-2.00,0.40,7.00,6.00,1.00,1,1,0,1.89,3.77,3.21,1.91,1.95
2006-07,2007-05-19,Ath Bilbao,Zaragoza,0,21,21,0.20,1.10,2.10,-10.00,0.40,1.20,1.00,2.00,0.60,7.00,3.00,4.00,3,4,-1,4.48,1.70,3.32,1.94,1.82
2006-07,2007-05-27,Ath Bilbao,Mallorca,1,21,21,0.20,1.40,2.30,-9.00,0.60,1.50,0.70,8.00,0.60,12.00,6.00,6.00,1,0,1,1.61,4.97,3.51,1.80,2.07
2006-07,2007-06-09,Ath Bilbao,Villarreal,0,21,21,0.30,1.40,2.20,-8.00,0.60,1.90,1.20,7.00,0.20,5.00,9.00,-4.00,1,3,-1,5.07,1.61,3.47,1.90,1.97
2006-07,2007-06-17,Ath Bilbao,Levante,1,21,21,0.30,1.50,2.20,-7.00,0.40,1.40,1.40,0.00,0.33,3.00,2.00,1.00,2,0,1,1.31,7.86,4.69,2.07,1.78
2007-08,2007-08-26,Ath Bilbao,Osasuna,1,21,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,8.00,10.00,-2.00,0,0,0,2.49,3.31,2.61,2.05,1.00
2007-08,2007-09-02,Ath Bilbao,Barcelona,0,21,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,5.00,11.00,-6.00,1,3,-1,8.93,4.64,3.67,1.00,1.96
2007-08,2007-09-15,Ath Bilbao,Zaragoza,1,21,21,0.00,0.50,1.50,-2.00,0.00,1.00,1.50,-1.00,0.40,8.00,7.00,1.00,1,1,0,2.46,3.00,2.79,2.05,1.00
2007-08,2007-09-23,Ath Bilbao,Levante,0,21,21,0.00,0.67,1.33,-2.00,0.00,0.00,1.33,-4.00,0.50,5.00,2.00,3.00,2,1,1,3.00,2.51,2.77,1.00,2.13
2007-08,2007-09-26,Ath Bilbao,Ath Madrid,1,21,21,0.25,1.00,1.25,-1.00,0.25,1.75,1.00,3.00,0.00,3.00,8.00,-5.00,0,2,-1,2.54,2.75,3.00,1.74,1.00
2007-08,2007-09-30,Ath Bilbao,Villarreal,0,21,21,0.20,0.80,1.40,-3.00,0.80,1.60,1.00,3.00,0.00,4.00,11.00,-7.00,0,1,-1,4.56,2.92,2.63,1.00,1.99
2007-08,2007-10-07,Ath Bilbao,Almeria,1,21,21,0.17,0.67,1.33,-4.00,0.33,1.17,1.17,0.00,0.00,0.00,0.00,0.00,1,1,0,2.54,3.49,2.66,1.88,1.00
2007-08,2007-10-21,Ath Bilbao,Valladolid,0,21,21,0.14,0.71,1.29,-4.00,0.14,1.14,2.14,-7.00,0.00,1.00,6.00,-5.00,2,1,1,3.06,2.49,2.76,1.00,1.93
2007-08,2007-10-27,Ath Bilbao,Betis,1,21,21,0.25,0.88,1.25,-3.00,0.12,1.00,1.12,-1.00,0.20,8.00,10.00,-2.00,0,0,0,2.58,3.27,2.66,2.04,1.00
2007-08,2007-10-31,Ath Bilbao,Getafe,0,21,21,0.22,0.78,1.11,-3.00,0.11,0.78,1.67,-8.00,0.40,5.00,3.00,2.00,0,2,-1,3.18,2.51,2.71,1.00,1.97
2007-08,2007-11-04,Ath Bilbao,Recreativo,1,21,21,0.20,0.70,1.20,-5.00,0.20,0.70,1.30,-6.00,0.50,4.00,2.00,2.00,2,0,1,1.93,3.69,3.19,2.04,1.83
2007-08,2007-11-11,Ath Bilbao,Espanol,0,21,21,0.30,0.90,1.20,-3.00,0.50,1.50,1.10,4.00,0.20,6.00,8.00,-2.00,1,2,-1,4.59,1.73,3.29,2.02,1.85
2007-08,2007-11-25,Ath Bilbao,La Coruna,1,21,21,0.30,0.90,1.10,-2.00,0.30,0.80,1.20,-4.00,0.40,7.00,5.00,2.00,2,2,0,2.06,3.34,3.18,1.88,1.99
2007-08,2007-12-02,Ath Bilbao,Valencia,0,21,21,0.30,1.00,1.20,-2.00,0.60,1.60,1.50,1.00,0.20,5.00,7.00,-2.00,3,0,1,5.64,1.58,3.45,2.04,1.83
2007-08,2007-12-08,Ath Bilbao,Real Madrid,1,21,21,0.30,1.10,1.10,0.00,0.70,2.20,1.10,11.00,0.20,5.00,11.00,-6.00,0,1,-1,3.84,1.87,3.25,1.91,1.96
2007-08,2007-12-16,Ath Bilbao,Mallorca,0,21,21,0.30,1.10,1.00,1.00,0.30,1.60,1.90,-3.00,0.60,9.00,6.00,3.00,0,0,0,3.53,1.97,3.19,2.60,1.44
2007-08,2007-12-23,Ath Bilbao,Murcia,1,21,21,0.30,1.10,0.90,2.00,0.20,0.60,1.30,-7.00,0.50,4.00,3.00,1.00,1,1,0,1.87,3.93,3.21,2.03,1.83
2007-08,2008-01-06,Ath Bilbao,Santander,0,21,21,0.30,1.10,0.90,2.00,0.40,1.20,1.20,0.00,0.40,7.00,5.00,2.00,0,1,-1,3.62,1.96,3.16,2.06,1.81
2007-08,2008-01-12,Ath Bilbao,Sevilla,1,21,21,0.20,0.90,0.90,0.00,0.40,1.90,1.30,6.00,0.00,4.00,13.00,-9.00,2,0,1,2.91,2.32,3.11,2.12,1.67
2007-08,2008-01-20,Ath Bilbao,Osasuna,0,21,21,0.30,1.10,0.90,2.00,0.20,0.70,1.40,-7.00,0.20,4.00,7.00,-3.00,0,2,-1,3.20,2.15,3.11,2.02,1.85
2007-08,2008-01-27,Ath Bilbao,Barcelona,1,21,21,0.30,1.10,0.90,2.00,0.70,1.90,0.50,14.00,0.20,6.00,12.00,-6.00,1,1,0,5.29,1.65,3.43,2.08,1.81
2007-08,2008-02-03,Ath Bilbao,Zaragoza,0,21,21,0.20,1.00,1.00,0.00,0.10,1.60,1.80,-2.00,0.20,7.00,8.00,-1.00,0,1,-1,4.15,1.81,3.23,2.05,1.79
2007-08,2008-02-10,Ath Bilbao,Levante,1,21,21,0.20,0.90,0.90,0.00,0.20,1.10,1.60,-5.00,0.60,7.00,3.00,4.00,1,0,1,1.66,4.93,3.35,1.99,1.90
2007-08,2008-02-17,Ath Bilbao,Ath Madrid,0,21,21,0.30,0.80,0.70,1.00,0.50,1.10,0.60,5.00,0.00,2.00,9.00,-7.00,2,1,1,5.29,1.60,3.46,2.05,1.84
2007-08,2008-02-24,Ath Bilbao,Villarreal,1,21,21,0.30,0.70,0.80,-1.00,0.40,1.50,1.30,2.00,0.00,3.00,9.00,-6.00,1,2,-1,2.42,2.73,3.14,1.82,2.00
2007-08,2008-03-02,Ath Bilbao,Almeria,0,21,21,0.30,0.80,0.90,-1.00,0.50,0.80,0.70,1.00,0.00,1.00,1.00,0.00,1,1,0,3.27,2.11,3.09,1.92,1.96
2007-08,2008-03-09,Ath Bilbao,Valladolid,1,21,21,0.30,0.90,1.00,-1.00,0.40,1.10,1.60,-5.00,0.33,3.00,7.00,-4.00,2,0,1,2.02,3.44,3.17,1.84,2.05
2007-08,2008-03-15,Ath Bilbao,Betis,0,21,21,0.40,1.00,0.90,1.00,0.40,1.40,1.60,-2.00,0.20,4.00,6.00,-2.00,2,1,1,3.29,2.09,3.15,2.35,1.56
2007-08,2008-03-23,Ath Bilbao,Getafe,1,21,21,0.50,1.20,0.90,3.00,0.50,1.80,1.20,6.00,0.40,4.00,3.00,1.00,1,0,1,2.15,3.20,3.21,1.91,1.97
2007-08,2008-03-30,Ath Bilbao,Recreativo,0,21,21,0.50,1.10,0.90,2.00,0.30,1.60,2.40,-8.00,0.67,6.00,2.00,4.00,1,1,0,2.91,2.28,3.19,2.15,1.67
2007-08,2008-04-06,Ath Bilbao,Espanol,1,21,21,0.50,1.20,0.80,4.00,0.30,1.00,2.00,-10.00,0.20,7.00,8.00,-1.00,1,0,1,2.11,3.21,3.18,1.90,1.97
2007-08,2008-04-13,Ath Bilbao,La Coruna,0,21,21,0.60,1.20,0.70,5.00,0.60,1.70,1.00,7.00,0.40,8.00,6.00,2.00,0,3,-1,3.27,2.07,3.20,2.38,1.52
2007-08,2008-04-20,Ath Bilbao,Valencia,1,21,21,0.60,1.20,0.90,3.00,0.20,1.10,1.60,-5.00,0.40,6.00,5.00,1.00,5,1,1,2.25,3.01,3.20,2.06,1.82
2007-08,2008-04-27,Ath Bilbao,Real Madrid,0,21,21,0.60,1.60,1.00,6.00,0.50,1.50,1.20,3.00,0.00,3.00,12.00,-9.00,0,3,-1,7.93,1.39,4.08,1.86,2.01
2007-08,2008-05-04,Ath Bilbao,Mallorca,1,21,21,0.50,1.40,1.20,2.00,0.50,2.60,1.30,13.00,0.60,6.00,2.00,4.00,1,2,-1,2.16,3.09,3.18,1.57,2.29
2007-08,2008-05-07,Ath Bilbao,Murcia,0,21,21,0.50,1.40,1.20,2.00,0.20,1.10,2.20,-11.00,0.33,5.00,4.00,1.00,2,1,1,2.27,2.89,3.18,1.97,1.90
2007-08,2008-05-11,Ath Bilbao,Santander,1,21,21,0.60,1.50,1.20,3.00,0.50,1.60,1.60,0.00,0.20,5.00,6.00,-1.00,0,0,0,2.45,2.65,3.17,1.80,1.99
2007-08,2008-05-18,Ath Bilbao,Sevilla,0,21,21,0.50,1.30,1.20,1.00,0.60,1.70,1.20,5.00,0.20,5.00,10.00,-5.00,1,4,-1,6.36,1.44,3.99,1.83,2.03
2008-09,2008-08-31,Ath Bilbao,Almeria,1,21,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1,3,-1,1.96,3.68,3.19,1.44,2.62
2008-09,2008-09-14,Ath Bilbao,Malaga,0,21,21,0.00,1.00,3.00,-2.00,0.00,0.00,4.00,-4.00,0.20,4.00,7.00,-3.00,0,0,0,2.77,2.40,3.18,2.08,1.73
2008-09,2008-09-21,Ath Bilbao,Valladolid,1,21,21,0.00,0.50,1.50,-2.00,0.50,1.00,1.00,0.00,0.50,5.00,7.00,-2.00,2,0,1,2.04,3.41,3.20,1.49,2.46
2008-09,2008-09-25,Ath Bilbao,Recreativo,0,21,21,0.33,1.00,1.00,0.00,0.33,0.33,1.67,-4.00,0.50,7.00,3.00,4.00,1,1,0,2.94,2.26,3.18,2.15,1.66
2008-09,2008-09-28,Ath Bilbao,Getafe,1,21,21,0.25,1.00,1.00,0.00,0.25,1.00,1.00,0.00,0.60,4.00,2.00,2.00,0,1,-1,2.14,3.18,3.19,1.92,1.95
2008-09,2008-10-05,Ath Bilbao,Sevilla,0,21,21,0.20,0.80,1.00,-1.00,0.60,1.60,0.80,4.00,0.20,6.00,13.00,-7.00,0,4,-1,7.07,1.43,3.95,1.99,1.84
2008-09,2008-10-19,Ath Bilbao,Barcelona,1,21,21,0.17,0.67,1.50,-5.00,0.67,3.00,1.17,11.00,0.20,6.00,11.00,-5.00,0,1,-1,5.57,1.56,3.64,1.88,1.98
2008-09,2008-10-26,Ath Bilbao,Real Madrid,0,21,21,0.14,0.57,1.43,-6.00,0.71,2.86,1.43,10.00,0.00,2.00,12.00,-10.00,2,3,-1,10.50,1.25,5.11,2.01,1.86
2008-09,2008-11-01,Ath Bilbao,Villarreal,1,21,21,0.12,0.75,1.62,-7.00,0.62,1.62,0.88,6.00,0.00,3.00,8.00,-5.00,1,4,-1,3.18,2.15,3.19,2.25,1.60
2008-09,2008-11-09,Ath Bilbao,Mallorca,0,21,21,0.11,0.78,1.89,-10.00,0.33,0.89,1.33,-4.00,0.40,6.00,4.00,2.00,3,3,0,3.57,1.99,3.22,2.04,1.84
2008-09,2008-11-16,Ath Bilbao,Osasuna,1,21,21,0.10,1.00,2.00,-10.00,0.00,0.30,0.90,-6.00,0.20,2.00,6.00,-4.00,2,0,1,2.07,3.41,3.17,1.50,2.49
2008-09,2008-11-23,Ath Bilbao,La Coruna,0,21,21,0.20,1.10,1.70,-6.00,0.30,0.80,1.20,-4.00,0.40,7.00,7.00,0.00,1,3,-1,3.94,1.91,3.22,1.83,2.04
2008-09,2008-11-30,Ath Bilbao,Numancia,1,21,21,0.20,1.20,2.00,-8.00,0.20,1.10,2.10,-10.00,0.00,1.00,3.00,-2.00,2,0,1,1.84,4.13,3.29,1.35,2.92
2008-09,2008-12-07,Ath Bilbao,Santander,0,21,21,0.20,1.20,2.00,-8.00,0.40,1.30,1.50,-2.00,0.20,5.00,6.00,-1.00,1,1,0,3.41,2.07,3.18,2.46,1.51
2008-09,2008-12-14,Ath Bilbao,Sp Gijon,1,21,21,0.20,1.20,2.00,-8.00,0.60,1.70,1.30,4.00,0.00,0.00,0.00,0.00,3,0,1,1.97,3.61,3.27,1.99,1.87
2008-09,2008-12-21,Ath Bilbao,Betis,0,21,21,0.30,1.50,1.90,-4.00,0.50,1.80,1.50,3.00,0.20,4.00,7.00,-3.00,1,0,1,3.46,2.02,3.22,2.46,1.52
2008-09,2009-01-04,Ath Bilbao,Espanol,1,21,21,0.40,1.60,1.50,1.00,0.10,0.80,1.80,-10.00,0.40,7.00,7.00,0.00,1,1,0,1.83,4.20,3.31,1.90,1.96
2008-09,2009-01-11,Ath Bilbao,Ath Madrid,0,21,21,0.40,1.70,1.50,2.00,0.60,2.60,1.40,12.00,0.20,3.00,9.00,-6.00,3,2,1,5.54,1.59,3.54,2.04,1.83
2008-09,2009-01-18,Ath Bilbao,Valencia,1,21,21,0.50,1.80,1.40,4.00,0.40,1.80,1.90,-1.00,0.60,10.00,5.00,5.00,3,2,1,2.87,2.35,3.21,2.11,1.71
2008-09,2009-01-25,Ath Bilbao,Almeria,0,21,21,0.60,2.00,1.20,8.00,0.20,1.00,1.40,-4.00,0.00,3.00,5.00,-2.00,1,2,-1,2.80,2.36,3.19,2.09,1.72
2008-09,2009-01-31,Ath Bilbao,Malaga,1,21,21,0.60,1.80,1.10,7.00,0.50,1.90,1.10,8.00,0.20,3.00,5.00,-2.00,3,2,1,2.00,3.51,3.25,1.46,2.56
2008-09,2009-02-08,Ath Bilbao,Valladolid,0,21,21,0.60,1.90,1.30,6.00,0.40,2.00,1.50,5.00,0.60,7.00,7.00,0.00,1,2,-1,3.16,2.14,3.25,2.37,1.55
2008-09,2009-02-15,Ath Bilbao,Recreativo,1,21,21,0.60,1.90,1.20,7.00,0.50,1.40,1.40,0.00,0.40,8.00,4.00,4.00,1,1,0,1.76,4.48,3.31,1.88,1.99
2008-09,2009-02-22,Ath Bilbao,Getafe,0,21,21,0.50,1.80,1.30,5.00,0.20,1.90,1.90,0.00,0.40,3.00,3.00,0.00,1,1,0,3.37,2.08,3.22,2.44,1.51
2008-09,2009-02-28,Ath Bilbao,Sevilla,1,21,21,0.50,1.80,1.30,5.00,0.50,1.00,0.70,3.00,0.20,5.00,15.00,-10.00,1,2,-1,2.65,2.53,3.20,1.95,1.85
2008-09,2009-03-07,Ath Bilbao,Barcelona,0,21,21,0.40,1.60,1.50,1.00,0.70,2.80,1.50,13.00,0.00,3.00,11.00,-8.00,0,2,-1,10.43,1.28,4.96,2.03,1.82
2008-09,2009-03-14,Ath Bilbao,Real Madrid,1,21,21,0.30,1.50,1.70,-2.00,0.90,2.40,0.30,21.00,0.00,4.00,13.00,-9.00,2,5,-1,3.57,1.99,3.32,1.80,2.10
2008-09,2009-03-21,Ath Bilbao,Villarreal,0,21,21,0.30,1.60,2.10,-5.00,0.40,1.60,1.50,1.00,0.00,3.00,11.00,-8.00,0,2,-1,4.84,1.69,3.44,3.49,1.27
2008-09,2009-04-04,Ath Bilbao,Mallorca,1,21,21,0.20,1.30,2.10,-8.00,0.50,1.50,1.10,4.00,0.40,8.00,6.00,2.00,2,1,1,2.00,3.46,3.30,1.47,2.59
2008-09,2009-04-12,Ath Bilbao,Osasuna,0,21,21,0.20,1.20,2.00,-8.00,0.50,1.20,0.60,6.00,0.20,3.00,6.00,-3.00,1,2,-1,3.63,2.04,3.21,2.55,1.48
2008-09,2009-04-18,Ath Bilbao,La Coruna,1,21,21,0.20,1.20,2.00,-8.00,0.30,1.60,1.40,2.00,0.20,6.00,9.00,-3.00,0,1,-1,2.09,3.31,3.26,1.49,2.52
2008-09,2009-04-21,Ath Bilbao,Numancia,0,21,21,0.10,0.90,1.90,-10.00,0.20,0.80,1.90,-11.00,0.33,3.00,3.00,0.00,2,1,1,2.60,2.59,3.25,1.86,1.94
2008-09,2009-04-26,Ath Bilbao,Santander,1,21,21,0.20,1.00,1.80,-8.00,0.30,1.90,1.40,5.00,0.00,5.00,7.00,-2.00,2,1,1,2.09,3.34,3.22,1.86,2.03
2008-09,2009-05-03,Ath Bilbao,Sp Gijon,0,21,21,0.30,1.10,1.80,-7.00,0.20,1.00,2.10,-11.00,1.00,3.00,0.00,3.00,1,1,0,2.48,2.62,3.28,1.86,1.94
2008-09,2009-05-09,Ath Bilbao,Betis,1,21,21,0.30,1.10,1.80,-7.00,0.20,1.50,1.70,-2.00,0.40,4.00,6.00,-2.00,1,0,1,2.78,2.40,3.19,2.14,1.69
2008-09,2009-05-17,Ath Bilbao,Espanol,0,21,21,0.40,1.10,1.60,-5.00,0.50,1.70,0.90,8.00,0.40,7.00,7.00,0.00,0,1,-1,5.12,1.62,3.61,2.12,1.78
2008-09,2009-05-23,Ath Bilbao,Ath Madrid,1,21,21,0.40,1.10,1.50,-4.00,0.70,2.00,1.70,3.00,0.40,6.00,10.00,-4.00,1,4,-1,3.96,1.83,3.54,2.02,1.85
2008-09,2009-05-30,Ath Bilbao,Valencia,0,21,21,0.40,1.00,1.40,-4.00,0.60,1.90,1.40,5.00,0.80,13.00,4.00,9.00,0,2,-1,5.15,7.06,1.81,1.00,1.79
2009-10,2009-08-30,Ath Bilbao,Espanol,1,21,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,5.00,5.00,0.00,1,0,1,2.16,3.15,3.24,1.58,2.30
2009-10,2009-09-13,Ath Bilbao,Xerez,0,21,21,1.00,1.00,0.00,1.00,0.00,0.00,2.00,-2.00,0.00,0.00,0.00,0.00,1,0,1,2.55,2.62,3.19,1.85,1.93
2009-10,2009-09-20,Ath Bilbao,Villarreal,1,21,21,1.00,1.00,0.00,2.00,0.00,1.00,1.00,0.00,0.00,3.00,12.00,-9.00,3,2,1,2.58,2.53,3.25,1.91,1.86
2009-10,2009-09-23,Ath Bilbao,Tenerife,0,21,21,1.00,1.67,0.67,3.00,0.33,0.67,2.00,-4.00,0.00,0.00,0.00,0.00,0,1,-1,2.65,2.55,3.27,1.90,1.87
2009-10,2009-09-26,Ath Bilbao,Sevilla,1,21,21,0.75,1.25,0.75,2.00,0.75,2.00,0.75,5.00,0.20,5.00,14.00,-9.00,0,4,-1,2.82,2.35,3.26,2.11,1.69
2009-10,2009-10-04,Ath Bilbao,Valladolid,0,21,21,0.60,1.00,1.40,-2.00,0.20,1.00,2.00,-5.00,0.60,8.00,7.00,1.00,2,2,0,2.76,2.38,3.26,2.04,1.73
2009-10,2009-10-18,Ath Bilbao,Sp Gijon,1,21,21,0.50,1.17,1.50,-2.00,0.33,1.33,1.33,0.00,0.50,4.00,1.00,3.00,1,2,-1,1.80,4.15,3.40,1.34,3.06
2009-10,2009-10-25,Ath Bilbao,Getafe,0,21,21,0.43,1.14,1.57,-3.00,0.43,1.43,1.71,-2.00,0.40,4.00,4.00,0.00,0,2,-1,3.72,1.92,3.33,2.72,1.40
2009-10,2009-10-31,Ath Bilbao,Ath Madrid,1,21,21,0.38,1.00,1.62,-5.00,0.12,1.25,2.25,-8.00,0.40,6.00,10.00,-4.00,1,0,1,2.50,2.61,3.26,1.84,1.94
2009-10,2009-11-08,Ath Bilbao,Santander,0,21,21,0.44,1.00,1.44,-4.00,0.11,1.11,1.89,-7.00,0.20,7.00,8.00,-1.00,2,0,1,3.02,2.23,3.24,2.24,1.59
2009-10,2009-11-21,Ath Bilbao,Barcelona,1,21,21,0.50,1.10,1.30,-2.00,0.80,2.80,0.70,21.00,0.00,2.00,10.00,-8.00,1,1,0,6.04,1.50,3.98,4.56,1.17
2009-10,2009-11-29,Ath Bilbao,Almeria,0,21,21,0.40,1.10,1.40,-3.00,0.30,1.10,1.50,-4.00,0.00,4.00,7.00,-3.00,4,1,1,3.06,2.24,3.24,2.30,1.58
2009-10,2009-12-06,Ath Bilbao,Valencia,1,21,21,0.40,1.40,1.50,-1.00,0.50,1.70,1.00,7.00,0.80,12.00,5.00,7.00,1,2,-1,3.04,2.23,3.29,2.24,1.61
2009-10,2009-12-12,Ath Bilbao,Zaragoza,0,21,21,0.30,1.20,1.50,-3.00,0.20,1.30,2.10,-8.00,0.20,5.00,6.00,-1.00,2,1,1,3.08,2.19,3.33,2.37,1.55
2009-10,2009-12-19,Ath Bilbao,Osasuna,1,21,21,0.40,1.40,1.50,-1.00,0.30,1.00,1.10,-1.00,0.20,3.00,7.00,-4.00,2,0,1,2.01,3.62,3.25,1.47,2.57
2009-10,2010-01-03,Ath Bilbao,Mallorca,0,21,21,0.50,1.60,1.10,5.00,0.50,1.80,1.50,3.00,0.40,7.00,6.00,1.00,0,2,-1,3.44,2.04,3.32,2.58,1.47
2009-10,2010-01-10,Ath Bilbao,Malaga,0,21,21,0.50,1.40,1.10,3.00,0.10,1.30,1.50,-2.00,0.20,5.00,7.00,-2.00,1,1,0,2.80,2.38,3.26,2.05,1.74
2009-10,2010-01-16,Ath Bilbao,Real Madrid,1,21,21,0.50,1.40,1.00,4.00,0.70,2.10,0.70,14.00,0.00,5.00,16.00,-11.00,1,0,1,5.73,1.57,3.70,4.14,1.20
2009-10,2010-01-23,Ath Bilbao,La Coruna,0,21,21,0.60,1.50,0.80,7.00,0.40,0.90,0.80,1.00,0.00,4.00,10.00,-6.00,1,3,-1,3.38,2.10,3.23,2.30,1.58
2009-10,2010-01-30,Ath Bilbao,Espanol,0,21,21,0.50,1.50,1.10,4.00,0.20,0.50,1.70,-12.00,0.40,4.00,4.00,0.00,0,1,-1,3.01,2.26,3.25,2.22,1.63
2009-10,2010-02-07,Ath Bilbao,Xerez,1,21,21,0.40,1.30,1.20,1.00,0.10,0.70,1.90,-12.00,1.00,1.00,0.00,1.00,3,2,1,1.47,7.03,3.80,1.89,1.96
2009-10,2010-02-13,Ath Bilbao,Villarreal,0,21,21,0.50,1.50,1.30,2.00,0.40,1.40,1.50,-1.00,0.20,5.00,11.00,-6.00,1,2,-1,4.21,1.81,3.40,2.03,1.83
2009-10,2010-02-21,Ath Bilbao,Tenerife,1,21,21,0.40,1.20,1.40,-2.00,0.20,0.70,1.60,-9.00,0.00,0.00,1.00,-1.00,4,1,1,1.67,4.97,3.54,2.01,1.87
