season,date,team,rival_team,home_adv,last_season_team,last_season_rival,pct_wins,avg_goals_scored,avg_goals_received,goal_difference,pct_wins_rival,avg_goals_scored_rival,avg_goals_received_rival,goal_difference_rival,pct_wins_vs_rival,avg_goals_scored_vs_rival,avg_goals_received_vs_rival,goal_difference_vs_rival,goals_team,goals_rival,result,AvgWin,AvgLoss,AvgDraw,AvgAHWin,AvgAHLoss
2022-23,2022-11-06,Valencia,Sociedad,0,9,6,0.30,1.70,1.30,4.00,0.60,1.40,1.10,3.00,0.20,3.00,5.00,-2.00,1,1,0,4.10,1.94,3.42,1.96,1.94
2022-23,2022-11-10,Valencia,Betis,1,9,5,0.30,1.80,1.30,5.00,0.40,1.10,0.80,3.00,0.20,5.00,12.00,-7.00,3,0,1,2.14,3.49,3.35,1.86,2.04
2022-23,2022-12-31,Valencia,Villarreal,0,9,7,0.30,1.60,1.20,4.00,0.30,0.60,1.00,-4.00,0.40,5.00,7.00,-2.00,1,2,-1,4.07,1.95,3.44,1.93,1.97
2022-23,2023-01-06,Valencia,Cadiz,1,9,16,0.30,1.60,1.20,4.00,0.20,1.00,1.30,-3.00,0.20,7.00,6.00,1.00,0,1,-1,1.58,5.85,4.00,2.03,1.90
2022-23,2023-01-23,Valencia,Almeria,1,9,21,0.20,1.30,1.30,0.00,0.40,1.40,1.50,-1.00,0.60,12.00,8.00,4.00,2,2,0,1.60,5.45,4.11,2.07,1.83
2022-23,2023-01-29,Valencia,Valladolid,0,9,21,0.20,1.30,1.30,0.00,0.30,0.70,1.50,-8.00,0.80,9.00,2.00,7.00,0,1,-1,2.38,3.14,3.21,2.05,1.85
2022-23,2023-02-02,Valencia,Real Madrid,0,9,1,0.10,1.10,1.30,-2.00,0.60,1.90,0.90,10.00,0.20,6.00,12.00,-6.00,0,2,-1,6.98,1.43,4.78,1.96,1.94
2022-23,2023-02-05,Valencia,Girona,0,9,21,0.10,0.90,1.30,-4.00,0.30,1.40,1.40,0.00,0.80,7.00,4.00,3.00,0,1,-1,3.40,2.21,3.28,2.00,1.93
2022-23,2023-02-11,Valencia,Ath Bilbao,1,9,8,0.10,0.80,1.30,-5.00,0.30,1.00,1.30,-3.00,0.00,4.00,5.00,-1.00,1,2,-1,2.97,2.46,3.21,1.80,2.14
2022-23,2023-02-20,Valencia,Getafe,0,9,15,0.10,0.80,1.30,-5.00,0.20,0.70,0.90,-2.00,0.40,8.00,6.00,2.00,0,1,-1,2.85,2.78,2.92,1.95,1.95
2022-23,2023-02-25,Valencia,Sociedad,1,9,6,0.10,0.80,1.30,-5.00,0.60,1.60,0.70,9.00,0.20,4.00,3.00,1.00,1,0,1,3.07,2.45,3.14,1.80,2.10
2022-23,2023-03-05,Valencia,Barcelona,0,9,2,0.20,0.80,1.20,-4.00,0.80,1.40,0.40,10.00,0.00,6.00,13.00,-7.00,0,1,-1,6.16,1.52,4.28,2.01,1.89
2022-23,2023-03-11,Valencia,Osasuna,1,9,10,0.10,0.50,1.30,-8.00,0.20,0.60,0.90,-3.00,0.40,9.00,8.00,1.00,1,0,1,2.09,3.83,3.16,1.81,2.13
2022-23,2023-03-18,Valencia,Ath Madrid,0,9,3,0.20,0.50,1.10,-6.00,0.60,1.60,0.50,11.00,0.00,6.00,11.00,-5.00,0,3,-1,6.31,1.55,3.94,1.86,2.04
2022-23,2023-04-03,Valencia,Vallecano,1,9,12,0.20,0.50,1.30,-8.00,0.30,0.80,1.00,-2.00,0.20,6.00,6.00,0.00,1,1,0,2.10,3.76,3.17,1.73,2.08
2022-23,2023-04-09,Valencia,Almeria,0,9,21,0.20,0.40,1.20,-8.00,0.20,1.40,2.10,-7.00,0.40,11.00,10.00,1.00,1,2,-1,2.42,3.02,3.31,2.07,1.83
2022-23,2023-04-16,Valencia,Sevilla,1,9,4,0.20,0.50,1.30,-8.00,0.40,1.50,1.80,-3.00,0.00,3.00,7.00,-4.00,0,2,-1,2.18,3.56,3.25,1.86,2.04
2022-23,2023-04-23,Valencia,Elche,0,9,13,0.20,0.50,1.30,-8.00,0.20,0.80,2.00,-12.00,0.60,7.00,5.00,2.00,2,0,1,1.87,4.38,3.50,1.90,2.00
2022-23,2023-04-27,Valencia,Valladolid,1,9,21,0.30,0.70,1.20,-5.00,0.30,1.10,2.00,-9.00,0.60,7.00,3.00,4.00,2,1,1,1.76,4.76,3.74,1.98,1.92
2022-23,2023-04-30,Valencia,Cadiz,0,9,16,0.40,0.80,1.10,-3.00,0.20,0.60,1.00,-4.00,0.00,2.00,4.00,-2.00,1,2,-1,2.47,3.03,3.17,2.15,1.79
2022-23,2023-05-03,Valencia,Villarreal,1,9,7,0.40,0.90,1.20,-3.00,0.70,2.20,1.10,11.00,0.40,6.00,7.00,-1.00,1,1,0,2.76,2.56,3.38,2.01,1.89
2022-23,2023-05-14,Valencia,Celta,0,9,11,0.30,0.90,1.30,-4.00,0.30,1.20,1.20,0.00,0.80,10.00,3.00,7.00,2,1,1,3.36,2.26,3.24,1.93,1.97
2022-23,2023-05-21,Valencia,Real Madrid,1,9,1,0.40,1.10,1.30,-2.00,0.60,2.30,1.40,9.00,0.20,6.00,11.00,-5.00,1,0,1,3.17,2.21,3.54,1.96,1.94
2022-23,2023-05-25,Valencia,Mallorca,0,9,17,0.40,1.10,1.30,-2.00,0.30,1.10,1.40,-3.00,0.40,7.00,8.00,-1.00,0,1,-1,2.40,3.38,2.97,2.06,1.84
2022-23,2023-05-28,Valencia,Espanol,1,9,14,0.40,1.10,1.10,0.00,0.20,1.50,2.20,-7.00,0.40,7.00,6.00,1.00,2,2,0,2.00,3.53,3.58,1.99,1.91
2022-23,2023-06-04,Valencia,Betis,0,9,5,0.40,1.20,1.20,0.00,0.40,1.10,1.30,-2.00,0.20,6.00,11.00,-5.00,1,1,0,2.44,2.73,3.49,1.85,2.05
2023-24,2023-08-11,Valencia,Sevilla,0,14,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,8.00,-5.00,2,1,1,4.26,1.89,3.37,1.98,1.95
2023-24,2023-08-18,Valencia,Las Palmas,1,14,21,1.00,2.00,1.00,1.00,0.00,1.00,1.00,0.00,0.20,6.00,11.00,-5.00,1,0,1,1.58,6.05,3.83,2.07,1.86
2023-24,2023-08-27,Valencia,Osasuna,1,14,7,1.00,1.50,0.50,2.00,0.50,1.00,1.00,0.00,0.60,9.00,7.00,2.00,1,2,-1,3.73,3.54,2.21,1.89,2.01
2023-24,2023-09-02,Valencia,Alaves,0,14,21,0.67,1.33,1.00,1.00,0.33,1.33,1.67,-1.00,0.20,8.00,6.00,2.00,0,1,-1,2.72,2.89,2.88,1.91,2.02
2023-24,2023-09-16,Valencia,Ath Madrid,1,14,3,0.50,1.00,1.00,0.00,0.67,3.33,0.33,9.00,0.00,6.00,13.00,-7.00,3,0,1,3.77,2.03,3.31,1.84,2.06
2023-24,2023-09-23,Valencia,Almeria,0,14,17,0.60,1.40,0.80,3.00,0.00,1.00,2.20,-6.00,0.40,11.00,10.00,1.00,2,2,0,2.31,3.00,3.43,2.00,1.90
2023-24,2023-09-27,Valencia,Sociedad,1,14,4,0.50,1.50,1.00,3.00,0.33,2.00,1.67,2.00,0.20,4.00,3.00,1.00,0,1,-1,2.61,2.84,3.08,1.85,2.05
2023-24,2023-10-01,Valencia,Betis,0,14,6,0.43,1.29,1.00,2.00,0.29,1.00,1.71,-5.00,0.20,7.00,10.00,-3.00,0,3,-1,3.22,2.30,3.27,1.88,2.02
2023-24,2023-10-07,Valencia,Mallorca,0,14,9,0.38,1.12,1.25,-1.00,0.12,1.38,1.75,-3.00,0.20,5.00,9.00,-4.00,1,1,0,3.15,2.48,3.06,1.77,2.14
2023-24,2023-10-23,Valencia,Cadiz,1,14,16,0.33,1.11,1.22,-1.00,0.22,0.89,1.33,-4.00,0.00,2.00,5.00,-3.00,2,0,1,1.75,5.00,3.55,2.02,1.88
2023-24,2023-10-29,Valencia,Ath Bilbao,0,14,8,0.40,1.20,1.10,1.00,0.50,1.60,1.00,6.00,0.00,3.00,5.00,-2.00,2,2,0,5.69,1.63,3.84,2.09,1.84
2023-24,2023-11-05,Valencia,Granada,1,14,21,0.30,1.20,1.20,0.00,0.10,1.60,2.50,-9.00,0.40,9.00,7.00,2.00,1,0,1,1.64,5.15,4.03,1.85,2.08
2023-24,2023-11-11,Valencia,Real Madrid,0,14,2,0.30,1.20,1.20,0.00,0.70,1.80,0.70,11.00,0.20,3.00,10.00,-7.00,1,5,-1,9.29,1.31,5.52,1.94,1.96
2023-24,2023-11-25,Valencia,Celta,1,14,13,0.30,1.20,1.50,-3.00,0.10,1.30,2.00,-7.00,1.00,11.00,2.00,9.00,0,0,0,2.17,3.42,3.37,1.89,2.04
2023-24,2023-12-02,Valencia,Girona,0,14,10,0.30,1.20,1.40,-2.00,0.80,2.50,1.50,10.00,0.60,5.00,4.00,1.00,1,2,-1,4.91,1.69,3.94,2.00,1.93
2023-24,2023-12-08,Valencia,Getafe,0,14,15,0.20,1.00,1.60,-6.00,0.20,1.20,1.30,-1.00,0.40,6.00,5.00,1.00,0,1,-1,3.06,2.64,2.90,2.11,1.82
2023-24,2023-12-16,Valencia,Barcelona,1,14,1,0.20,0.80,1.50,-7.00,0.50,1.40,1.20,2.00,0.00,4.00,12.00,-8.00,1,1,0,5.05,1.66,3.96,2.05,1.88
2023-24,2023-12-19,Valencia,Vallecano,0,14,12,0.20,0.90,1.50,-6.00,0.10,0.90,1.40,-5.00,0.00,4.00,7.00,-3.00,1,0,1,3.55,2.20,3.18,2.00,1.93
2023-24,2024-01-02,Valencia,Villarreal,1,14,5,0.30,1.00,1.20,-2.00,0.30,1.60,2.20,-6.00,0.40,6.00,6.00,0.00,3,1,1,2.04,3.63,3.48,2.05,1.88
2023-24,2024-01-14,Valencia,Cadiz,0,14,16,0.40,1.20,1.20,0.00,0.00,0.60,1.40,-8.00,0.20,3.00,3.00,0.00,4,1,1,2.98,2.72,2.95,1.86,2.05
2023-24,2024-01-20,Valencia,Ath Bilbao,1,14,8,0.40,1.40,1.30,1.00,0.70,2.20,1.00,12.00,0.00,4.00,6.00,-2.00,1,0,1,2.45,3.18,3.39,2.01,1.89
2023-24,2024-01-28,Valencia,Ath Madrid,0,14,3,0.50,1.30,1.10,2.00,0.50,1.50,1.40,1.00,0.20,8.00,10.00,-2.00,0,2,-1,4.96,5.27,2.06,2.06,1.85
2023-24,2024-02-03,Valencia,Almeria,1,14,17,0.40,1.20,1.30,-1.00,0.00,0.70,1.70,-10.00,0.40,11.00,10.00,1.00,2,1,1,4.31,4.27,2.08,1.87,2.04
2023-24,2024-02-10,Valencia,Las Palmas,0,14,21,0.50,1.30,0.90,4.00,0.40,1.20,0.80,4.00,0.40,6.00,9.00,-3.00,0,2,-1,3.00,2.83,2.80,2.00,1.91
2023-24,2024-02-17,Valencia,Sevilla,1,14,11,0.50,1.30,1.10,2.00,0.30,1.00,1.70,-7.00,0.20,5.00,8.00,-3.00,0,0,0,3.08,3.31,2.46,1.96,1.94
2023-24,2024-03-02,Valencia,Real Madrid,1,14,2,0.50,1.20,0.90,3.00,0.80,2.00,0.60,14.00,0.20,4.00,13.00,-9.00,2,2,0,2.54,3.51,5.15,2.06,1.86
2023-24,2024-03-09,Valencia,Getafe,1,14,15,0.50,1.40,1.00,4.00,0.20,1.50,2.10,-6.00,0.40,6.00,3.00,3.00,1,0,1,3.80,3.41,2.24,2.01,1.90
2023-24,2024-03-17,Valencia,Villarreal,0,14,5,0.60,1.40,0.90,5.00,0.40,2.00,1.60,4.00,0.40,7.00,6.00,1.00,0,1,-1,3.49,3.16,2.40,2.08,1.84
2023-24,2024-03-30,Valencia,Mallorca,1,14,9,0.50,1.30,1.00,3.00,0.30,0.80,1.20,-4.00,0.20,5.00,6.00,-1.00,0,0,0,3.82,3.21,2.29,2.10,1.82
2023-24,2024-04-04,Valencia,Granada,0,14,21,0.40,1.00,0.90,1.00,0.00,0.80,1.90,-11.00,0.60,8.00,5.00,3.00,1,0,1,3.06,2.57,3.28,2.00,1.90
2023-24,2024-04-15,Valencia,Osasuna,0,14,7,0.40,0.70,0.80,-1.00,0.40,1.10,1.20,-1.00,0.60,9.00,6.00,3.00,1,0,1,3.28,3.24,2.36,2.00,1.88
2023-24,2024-04-20,Valencia,Betis,1,14,6,0.40,0.70,0.80,-1.00,0.40,1.40,1.30,1.00,0.20,5.00,11.00,-6.00,1,2,-1,3.18,3.36,2.41,1.93,1.98
2023-24,2024-04-29,Valencia,Barcelona,0,14,1,0.40,0.80,0.80,0.00,0.70,2.00,0.80,12.00,0.00,3.00,10.00,-7.00,2,4,-1,5.79,6.76,2.08,1.83,2.09
2023-24,2024-05-05,Valencia,Alaves,1,14,21,0.30,0.80,1.10,-3.00,0.30,0.80,0.80,0.00,0.20,7.00,6.00,1.00,0,1,-1,3.67,3.24,2.30,1.81,2.12
2023-24,2024-05-12,Valencia,Vallecano,1,14,12,0.30,0.80,1.00,-2.00,0.20,0.60,1.10,-5.00,0.20,5.00,5.00,0.00,0,0,0,3.22,3.18,2.43,1.92,1.93
2023-24,2024-05-16,Valencia,Sociedad,0,14,4,0.30,0.80,1.00,-2.00,0.40,1.40,1.40,0.00,0.20,2.00,2.00,0.00,0,1,-1,4.17,4.85,2.10,2.05,1.86
2023-24,2024-05-19,Valencia,Girona,1,14,10,0.30,0.60,0.90,-3.00,0.50,1.80,1.30,5.00,0.40,5.00,6.00,-1.00,1,3,-1,2.50,3.37,3.07,1.88,1.97
2023-24,2024-05-26,Valencia,Celta,0,14,13,0.20,0.60,1.20,-6.00,0.50,1.40,1.60,-2.00,0.80,9.00,2.00,7.00,2,2,0,3.59,3.36,2.27,1.92,1.97
