season,date,team,rival_team,home_adv,last_season_team,last_season_rival,pct_wins,avg_goals_scored,avg_goals_received,goal_difference,pct_wins_rival,avg_goals_scored_rival,avg_goals_received_rival,goal_difference_rival,pct_wins_vs_rival,avg_goals_scored_vs_rival,avg_goals_received_vs_rival,goal_difference_vs_rival,goals_team,goals_rival,result,AvgWin,AvgLoss,AvgDraw,AvgAHWin,AvgAHLoss
2021-22,2021-12-04,Real Madrid,Sociedad,0,2,5,0.70,2.00,0.80,12.00,0.50,1.30,0.70,6.00,0.40,7.00,6.00,1.00,2,0,1,2.21,3.26,3.42,1.97,1.96
2021-22,2021-12-12,Real Madrid,Ath Madrid,1,2,1,0.70,1.60,0.70,9.00,0.50,2.00,1.20,8.00,0.60,7.00,2.00,5.00,2,0,1,2.09,3.52,3.46,1.86,2.07
2021-22,2021-12-19,Real Madrid,Cadiz,1,2,12,0.80,1.80,0.70,11.00,0.10,0.80,2.00,-12.00,0.75,8.00,3.00,5.00,0,0,0,1.23,11.31,6.51,1.86,2.04
2021-22,2021-12-22,Real Madrid,Ath Bilbao,0,2,9,0.80,1.70,0.50,12.00,0.20,0.90,1.00,-1.00,0.80,6.00,1.00,5.00,2,1,1,2.15,3.36,3.45,1.91,1.99
2021-22,2022-01-02,Real Madrid,Getafe,0,2,15,0.80,1.70,0.50,12.00,0.30,0.90,0.70,2.00,0.60,6.00,0.00,6.00,0,1,-1,1.67,5.38,3.71,1.91,1.99
2021-22,2022-01-08,Real Madrid,Valencia,1,2,13,0.80,1.70,0.60,11.00,0.40,1.80,1.70,1.00,0.60,9.00,6.00,3.00,4,1,1,1.35,8.36,5.12,2.05,1.88
2021-22,2022-01-23,Real Madrid,Elche,1,2,17,0.80,1.90,0.60,13.00,0.30,1.30,1.50,-2.00,0.80,12.00,4.00,8.00,2,2,0,1.15,17.08,7.62,1.85,2.05
2021-22,2022-02-06,Real Madrid,Granada,1,2,10,0.70,1.90,0.70,12.00,0.30,1.50,1.70,-2.00,1.00,16.00,5.00,11.00,1,0,1,1.24,11.33,6.14,1.91,1.99
2021-22,2022-02-12,Real Madrid,Villarreal,0,2,7,0.70,1.60,0.60,10.00,0.60,2.30,1.00,13.00,0.40,7.00,5.00,2.00,0,0,0,2.69,2.55,3.45,2.02,1.88
2021-22,2022-02-19,Real Madrid,Alaves,1,2,16,0.60,1.40,0.50,9.00,0.10,0.80,2.00,-12.00,0.80,13.00,5.00,8.00,3,0,1,1.21,13.72,6.37,2.08,1.73
2021-22,2022-02-26,Real Madrid,Vallecano,0,2,21,0.60,1.60,0.50,11.00,0.20,0.60,1.40,-8.00,0.80,16.00,6.00,10.00,1,0,1,1.66,5.01,3.96,1.85,2.05
2021-22,2022-03-05,Real Madrid,Sociedad,1,2,5,0.60,1.50,0.50,10.00,0.40,0.80,1.20,-4.00,0.60,8.00,3.00,5.00,4,1,1,1.61,5.38,4.10,2.08,1.82
2021-22,2022-03-14,Real Madrid,Mallorca,0,2,21,0.60,1.70,0.60,11.00,0.20,1.00,2.20,-12.00,0.80,18.00,4.00,14.00,3,0,1,1.56,5.92,4.14,1.98,1.92
2021-22,2022-03-20,Real Madrid,Barcelona,1,2,3,0.70,2.00,0.60,14.00,0.70,2.40,0.80,16.00,0.80,9.00,3.00,6.00,0,4,-1,2.13,3.29,3.62,1.86,2.04
2021-22,2022-04-02,Real Madrid,Celta,0,2,8,0.60,1.80,0.90,9.00,0.30,1.10,1.00,1.00,0.80,15.00,6.00,9.00,2,1,1,1.91,3.99,3.58,1.92,1.98
2021-22,2022-04-09,Real Madrid,Getafe,1,2,15,0.70,2.00,0.90,11.00,0.30,1.50,1.20,3.00,0.60,6.00,1.00,5.00,2,0,1,1.40,8.56,4.45,2.01,1.89
2021-22,2022-04-17,Real Madrid,Sevilla,0,2,4,0.70,1.80,0.80,10.00,0.30,1.20,0.80,4.00,0.80,8.00,4.00,4.00,3,2,1,2.44,2.95,3.33,2.09,1.81
2021-22,2022-04-20,Real Madrid,Osasuna,0,2,11,0.80,1.90,0.80,11.00,0.50,1.10,1.40,-3.00,0.60,8.00,1.00,7.00,3,1,1,1.67,5.14,3.81,1.88,2.02
2021-22,2022-04-30,Real Madrid,Espanol,1,2,21,0.80,2.10,0.90,12.00,0.30,1.00,1.30,-3.00,0.80,9.00,4.00,5.00,4,0,1,1.49,6.40,4.46,1.82,2.08
2021-22,2022-05-08,Real Madrid,Ath Madrid,0,2,1,0.90,2.50,0.90,16.00,0.70,1.70,0.70,10.00,0.60,6.00,1.00,5.00,0,1,-1,3.51,2.08,3.50,2.02,1.77
2021-22,2022-05-12,Real Madrid,Levante,1,2,14,0.80,2.20,1.00,12.00,0.40,1.90,1.60,3.00,0.40,9.00,8.00,1.00,6,0,1,1.48,5.57,4.99,2.04,1.86
2021-22,2022-05-15,Real Madrid,Cadiz,0,2,12,0.80,2.70,1.00,17.00,0.40,1.20,1.10,1.00,0.60,8.00,3.00,5.00,1,1,0,2.22,3.24,3.37,1.93,1.97
2021-22,2022-05-20,Real Madrid,Betis,1,2,6,0.70,2.40,1.00,14.00,0.50,1.30,0.50,8.00,0.40,5.00,4.00,1.00,0,0,0,1.68,4.39,4.38,1.87,2.03
2022-23,2022-08-14,Real Madrid,Almeria,0,1,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,24.00,2.00,22.00,2,1,1,1.41,7.33,4.80,1.93,1.97
2022-23,2022-08-20,Real Madrid,Celta,0,1,11,1.00,2.00,1.00,1.00,0.00,2.00,2.00,0.00,0.80,14.00,6.00,8.00,4,1,1,1.68,4.62,4.15,1.88,2.02
2022-23,2022-08-28,Real Madrid,Espanol,0,1,14,1.00,3.00,1.00,4.00,0.00,1.00,2.00,-2.00,0.80,12.00,4.00,8.00,3,1,1,1.44,6.74,4.77,2.00,1.90
2022-23,2022-09-03,Real Madrid,Betis,1,1,5,1.00,3.00,1.00,6.00,1.00,2.00,0.33,5.00,0.40,5.00,4.00,1.00,2,1,1,1.42,6.64,5.09,1.90,2.00
2022-23,2022-09-11,Real Madrid,Mallorca,1,1,17,1.00,2.75,1.00,7.00,0.25,1.00,0.75,1.00,0.80,16.00,4.00,12.00,4,1,1,1.26,10.72,6.00,1.96,1.94
2022-23,2022-09-18,Real Madrid,Ath Madrid,0,1,3,1.00,3.00,1.00,10.00,0.60,1.80,0.80,5.00,0.60,6.00,2.00,4.00,2,1,1,2.29,3.10,3.44,1.98,1.92
2022-23,2022-10-02,Real Madrid,Osasuna,1,1,10,1.00,2.83,1.00,11.00,0.67,1.17,0.83,2.00,0.60,9.00,2.00,7.00,1,1,0,1.32,9.12,5.43,1.95,1.95
2022-23,2022-10-08,Real Madrid,Getafe,0,1,15,0.86,2.57,1.00,11.00,0.29,1.14,2.14,-7.00,0.60,5.00,1.00,4.00,1,0,1,1.49,6.58,4.40,1.83,2.07
2022-23,2022-10-16,Real Madrid,Barcelona,1,1,2,0.88,2.38,0.88,12.00,0.88,2.50,0.12,19.00,0.80,9.00,7.00,2.00,3,1,1,2.23,3.07,3.57,2.00,1.90
2022-23,2022-10-19,Real Madrid,Elche,0,1,13,0.89,2.44,0.89,14.00,0.00,0.67,2.33,-15.00,0.60,9.00,5.00,4.00,3,0,1,1.31,9.28,5.64,1.86,2.04
2022-23,2022-10-22,Real Madrid,Sevilla,1,1,4,0.90,2.50,0.80,17.00,0.20,1.00,1.50,-5.00,0.80,10.00,6.00,4.00,3,1,1,1.36,8.52,4.96,2.05,1.85
2022-23,2022-10-30,Real Madrid,Girona,1,1,21,0.90,2.60,0.80,18.00,0.20,1.50,1.80,-3.00,0.50,12.00,8.00,4.00,1,1,0,1.20,13.20,6.71,2.04,1.86
2022-23,2022-11-07,Real Madrid,Vallecano,0,1,12,0.80,2.30,0.80,15.00,0.40,1.50,1.40,1.00,0.80,7.00,4.00,3.00,2,3,-1,1.63,5.12,4.08,1.83,2.07
2022-23,2022-11-10,Real Madrid,Cadiz,1,1,16,0.70,2.20,1.00,12.00,0.20,0.80,1.70,-9.00,0.40,7.00,3.00,4.00,2,1,1,1.14,18.31,8.20,2.01,1.89
2022-23,2022-12-30,Real Madrid,Valladolid,0,1,21,0.70,2.20,1.00,12.00,0.40,1.10,1.30,-2.00,0.80,8.00,2.00,6.00,2,0,1,1.47,6.41,4.63,1.73,2.08
2022-23,2023-01-07,Real Madrid,Villarreal,0,1,7,0.70,2.00,0.90,11.00,0.40,0.80,1.00,-2.00,0.40,5.00,3.00,2.00,1,2,-1,2.05,3.31,3.77,2.11,1.79
2022-23,2023-01-22,Real Madrid,Ath Bilbao,0,1,8,0.60,1.90,1.00,9.00,0.20,0.90,1.30,-4.00,1.00,8.00,2.00,6.00,2,0,1,2.42,2.89,3.42,2.11,1.79
2022-23,2023-01-29,Real Madrid,Sociedad,1,1,6,0.70,2.00,0.90,11.00,0.70,1.50,0.70,8.00,0.60,9.00,3.00,6.00,0,0,0,1.69,4.95,3.85,1.93,1.97
2022-23,2023-02-02,Real Madrid,Valencia,1,1,9,0.60,1.90,0.90,10.00,0.10,1.10,1.30,-2.00,0.80,12.00,6.00,6.00,2,0,1,1.43,6.98,4.78,1.94,1.96
2022-23,2023-02-05,Real Madrid,Mallorca,0,1,17,0.60,1.80,0.80,10.00,0.50,0.80,0.80,0.00,0.80,15.00,3.00,12.00,0,1,-1,1.75,4.98,3.56,2.04,1.89
2022-23,2023-02-15,Real Madrid,Elche,1,1,13,0.50,1.50,0.90,6.00,0.10,0.90,1.60,-7.00,0.60,10.00,5.00,5.00,4,0,1,1.18,14.91,7.07,2.01,1.89
2022-23,2023-02-18,Real Madrid,Osasuna,0,1,10,0.50,1.60,0.80,8.00,0.30,0.80,0.80,0.00,0.40,6.00,2.00,4.00,2,0,1,1.80,4.43,3.60,1.83,2.07
2022-23,2023-02-25,Real Madrid,Ath Madrid,1,1,3,0.60,1.70,0.70,10.00,0.50,1.10,0.50,6.00,0.60,7.00,3.00,4.00,1,1,0,1.80,4.62,3.58,2.07,1.83
2022-23,2023-03-05,Real Madrid,Betis,0,1,5,0.60,1.60,0.50,11.00,0.50,1.50,1.60,-1.00,0.60,6.00,3.00,3.00,0,0,0,1.75,4.56,3.77,2.01,1.89
2022-23,2023-03-11,Real Madrid,Espanol,1,1,14,0.50,1.40,0.40,10.00,0.40,1.40,1.40,0.00,0.80,11.00,3.00,8.00,3,1,1,1.25,10.84,5.99,2.05,1.88
2022-23,2023-03-19,Real Madrid,Barcelona,0,1,2,0.50,1.50,0.50,10.00,0.90,1.30,0.20,11.00,0.80,10.00,8.00,2.00,1,2,-1,3.24,2.17,3.49,2.00,1.90
2022-23,2023-04-02,Real Madrid,Valladolid,1,1,21,0.50,1.50,0.50,10.00,0.30,0.70,1.40,-7.00,0.80,6.00,1.00,5.00,6,0,1,1.20,13.49,7.19,1.96,1.94
2022-23,2023-04-08,Real Madrid,Villarreal,1,1,7,0.50,1.90,0.50,14.00,0.50,1.40,1.10,3.00,0.20,4.00,4.00,0.00,2,3,-1,1.53,5.88,4.37,1.88,2.02
2022-23,2023-04-15,Real Madrid,Cadiz,0,1,16,0.50,2.10,0.80,13.00,0.40,1.10,1.10,0.00,0.40,6.00,3.00,3.00,2,0,1,1.57,5.77,4.20,1.99,1.91
2022-23,2023-04-22,Real Madrid,Celta,1,1,11,0.50,2.10,0.80,13.00,0.40,1.80,1.10,7.00,1.00,16.00,5.00,11.00,2,0,1,1.36,8.21,5.18,2.04,1.86
2022-23,2023-04-25,Real Madrid,Girona,0,1,21,0.60,2.30,0.70,16.00,0.40,1.70,1.40,3.00,0.40,13.00,9.00,4.00,2,4,-1,1.58,5.41,4.34,1.97,1.96
2022-23,2023-04-29,Real Madrid,Almeria,1,1,21,0.50,2.10,1.10,10.00,0.30,1.30,1.90,-6.00,1.00,18.00,2.00,16.00,4,2,1,1.15,16.50,8.32,1.94,1.99
2022-23,2023-05-02,Real Madrid,Sociedad,0,1,6,0.50,2.30,1.30,10.00,0.40,0.90,0.70,2.00,0.40,7.00,2.00,5.00,0,2,-1,2.85,2.52,3.36,2.09,1.81
2022-23,2023-05-13,Real Madrid,Getafe,1,1,15,0.50,2.20,1.40,8.00,0.30,1.00,1.20,-2.00,0.60,5.00,1.00,4.00,1,0,1,1.56,6.12,4.10,2.01,1.89
2022-23,2023-05-21,Real Madrid,Valencia,0,1,9,0.60,2.30,1.40,9.00,0.40,1.10,1.30,-2.00,0.80,11.00,6.00,5.00,0,1,-1,2.21,3.17,3.54,1.94,1.96
2022-23,2023-05-24,Real Madrid,Vallecano,1,1,12,0.50,2.00,1.40,6.00,0.30,1.30,1.90,-6.00,0.60,6.00,5.00,1.00,2,1,1,1.64,5.14,4.12,2.02,1.77
2022-23,2023-05-27,Real Madrid,Sevilla,0,1,4,0.60,2.10,1.30,8.00,0.60,1.60,0.80,8.00,0.80,11.00,6.00,5.00,2,1,1,2.41,2.85,3.41,2.08,1.73
2022-23,2023-06-04,Real Madrid,Ath Bilbao,1,1,8,0.60,1.70,1.40,3.00,0.40,1.00,1.40,-4.00,1.00,9.00,2.00,7.00,1,1,0,1.91,3.67,3.76,1.94,1.96
2023-24,2023-08-12,Real Madrid,Ath Bilbao,0,2,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,7.00,2.00,5.00,2,0,1,2.13,3.31,3.46,1.88,2.02
2023-24,2023-08-19,Real Madrid,Almeria,0,2,17,1.00,2.00,0.00,2.00,0.00,0.00,2.00,-2.00,1.00,17.00,4.00,13.00,3,1,1,1.37,7.98,4.83,1.86,2.04
2023-24,2023-08-25,Real Madrid,Celta,0,2,13,1.00,2.50,0.50,4.00,0.00,0.50,1.50,-2.00,1.00,16.00,5.00,11.00,1,0,1,3.46,2.32,4.57,1.96,1.96
2023-24,2023-09-02,Real Madrid,Getafe,1,2,15,1.00,2.00,0.33,5.00,0.33,0.33,1.00,-2.00,0.60,4.00,1.00,3.00,2,1,1,1.30,10.55,5.13,2.06,1.87
2023-24,2023-09-17,Real Madrid,Sociedad,1,2,4,1.00,2.00,0.50,6.00,0.25,1.75,1.25,2.00,0.40,7.00,4.00,3.00,2,1,1,1.63,5.11,3.94,1.87,2.03
2023-24,2023-09-24,Real Madrid,Ath Madrid,0,2,3,1.00,2.00,0.60,7.00,0.50,2.50,1.00,6.00,0.40,6.00,4.00,2.00,1,3,-1,2.53,2.77,3.29,1.85,2.05
2023-24,2023-09-27,Real Madrid,Las Palmas,1,2,21,0.83,1.83,1.00,5.00,0.17,0.33,0.67,-2.00,0.60,13.00,6.00,7.00,2,0,1,1.20,11.93,6.70,2.02,1.88
2023-24,2023-09-30,Real Madrid,Girona,0,2,10,0.86,1.86,0.86,7.00,0.86,2.57,1.14,10.00,0.40,14.00,11.00,3.00,3,0,1,1.95,3.55,3.90,2.00,1.93
2023-24,2023-10-07,Real Madrid,Osasuna,1,2,7,0.88,2.00,0.75,10.00,0.38,1.12,1.25,-1.00,0.60,8.00,2.00,6.00,4,0,1,1.29,10.08,5.74,1.89,2.01
2023-24,2023-10-21,Real Madrid,Sevilla,0,2,11,0.89,2.22,0.67,14.00,0.25,1.62,1.50,1.00,0.80,12.00,7.00,5.00,1,1,0,1.84,4.14,3.78,1.86,2.04
2023-24,2023-10-28,Real Madrid,Barcelona,0,2,1,0.80,2.10,0.70,14.00,0.70,2.20,1.00,12.00,0.60,8.00,9.00,-1.00,2,1,1,2.63,2.55,3.61,2.02,1.91
2023-24,2023-11-05,Real Madrid,Vallecano,1,2,12,0.80,2.10,0.80,13.00,0.30,1.20,1.50,-3.00,0.60,7.00,6.00,1.00,0,0,0,1.26,11.11,5.95,2.04,1.89
2023-24,2023-11-11,Real Madrid,Valencia,1,2,14,0.70,1.80,0.70,11.00,0.30,1.20,1.20,0.00,0.80,10.00,3.00,7.00,5,1,1,1.31,9.29,5.52,1.96,1.94
2023-24,2023-11-26,Real Madrid,Cadiz,0,2,16,0.70,2.20,0.80,14.00,0.10,0.90,1.50,-6.00,0.60,8.00,2.00,6.00,3,0,1,1.50,6.28,4.52,1.83,2.10
2023-24,2023-12-02,Real Madrid,Granada,1,2,21,0.70,2.30,0.70,16.00,0.00,1.20,2.10,-9.00,1.00,13.00,3.00,10.00,2,0,1,1.15,15.73,8.22,2.08,1.85
2023-24,2023-12-09,Real Madrid,Betis,0,2,6,0.70,2.30,0.60,17.00,0.40,1.30,0.60,7.00,0.40,3.00,1.00,2.00,1,1,0,1.80,4.20,3.84,2.06,1.84
2023-24,2023-12-17,Real Madrid,Villarreal,1,2,5,0.70,2.30,0.40,19.00,0.20,1.30,1.80,-5.00,0.20,5.00,6.00,-1.00,4,1,1,1.28,9.14,6.16,2.03,1.90
2023-24,2023-12-21,Real Madrid,Alaves,0,2,21,0.70,2.50,0.50,20.00,0.20,0.80,1.30,-5.00,0.80,14.00,4.00,10.00,1,0,1,1.55,5.84,4.18,1.98,1.92
2023-24,2024-01-03,Real Madrid,Mallorca,1,2,9,0.70,2.30,0.50,18.00,0.20,0.60,0.80,-2.00,0.80,15.00,3.00,12.00,1,0,1,1.21,13.72,6.34,1.99,1.94
2023-24,2024-01-21,Real Madrid,Almeria,1,2,17,0.70,2.00,0.50,15.00,0.00,0.60,1.40,-8.00,1.00,16.00,5.00,11.00,3,2,1,12.98,10.82,2.91,1.91,1.98
2023-24,2024-01-27,Real Madrid,Las Palmas,0,2,21,0.80,2.20,0.60,16.00,0.50,1.30,0.70,6.00,0.60,13.00,5.00,8.00,2,1,1,4.09,2.70,6.55,2.01,1.89
2023-24,2024-02-01,Real Madrid,Getafe,0,2,15,0.80,2.20,0.60,16.00,0.50,1.50,1.20,3.00,0.80,6.00,2.00,4.00,2,0,1,3.67,2.65,5.91,1.96,1.94
2023-24,2024-02-04,Real Madrid,Ath Madrid,1,2,3,0.90,2.40,0.60,18.00,0.60,1.50,1.20,3.00,0.40,6.00,6.00,0.00,1,1,0,3.72,4.15,2.20,2.00,1.90
2023-24,2024-02-10,Real Madrid,Girona,1,2,10,0.80,2.00,0.60,14.00,0.60,2.10,0.90,12.00,0.40,11.00,8.00,3.00,4,0,1,5.25,5.24,2.16,1.97,1.93
2023-24,2024-02-18,Real Madrid,Vallecano,0,2,12,0.80,2.10,0.60,15.00,0.10,0.50,1.40,-9.00,0.60,7.00,5.00,2.00,1,1,0,3.60,2.70,5.29,1.83,2.10
2023-24,2024-02-25,Real Madrid,Sevilla,1,2,11,0.70,2.00,0.70,13.00,0.30,1.00,1.60,-6.00,0.80,11.00,6.00,5.00,1,0,1,7.43,6.55,2.24,1.88,2.03
2023-24,2024-03-02,Real Madrid,Valencia,0,2,14,0.80,2.00,0.60,14.00,0.50,1.20,0.90,3.00,0.80,13.00,4.00,9.00,2,2,0,3.51,2.54,5.15,1.86,2.06
2023-24,2024-03-10,Real Madrid,Celta,1,2,13,0.70,1.80,0.70,11.00,0.30,1.40,1.40,0.00,1.00,14.00,4.00,10.00,4,0,1,7.71,6.42,2.24,1.87,2.04
2023-24,2024-03-16,Real Madrid,Osasuna,0,2,7,0.70,2.10,0.70,14.00,0.50,1.00,1.00,0.00,0.60,10.00,2.00,8.00,4,2,1,3.75,2.59,5.86,1.94,1.96
2023-24,2024-03-31,Real Madrid,Ath Bilbao,1,2,8,0.70,2.40,0.90,15.00,0.50,1.40,0.70,7.00,0.80,8.00,2.00,6.00,2,0,1,4.80,4.65,2.11,1.97,1.93
2023-24,2024-04-13,Real Madrid,Mallorca,0,2,9,0.70,2.30,0.70,16.00,0.30,0.70,1.10,-4.00,0.80,14.00,3.00,11.00,1,0,1,3.28,2.56,4.73,1.99,1.91
2023-24,2024-04-21,Real Madrid,Barcelona,1,2,1,0.70,2.20,0.60,16.00,0.80,1.90,0.50,14.00,0.60,8.00,9.00,-1.00,3,2,1,3.37,4.00,2.26,1.88,2.02
2023-24,2024-04-26,Real Madrid,Sociedad,0,2,4,0.70,2.30,0.80,15.00,0.40,1.40,1.30,1.00,0.60,8.00,4.00,4.00,1,0,1,3.19,2.87,2.68,1.81,2.15
2023-24,2024-05-04,Real Madrid,Cadiz,1,2,16,0.80,2.30,0.70,16.00,0.20,0.80,1.50,-7.00,0.60,8.00,2.00,6.00,3,0,1,7.09,6.00,2.13,2.02,1.88
2023-24,2024-05-11,Real Madrid,Granada,0,2,21,0.80,2.20,0.70,15.00,0.20,1.00,1.60,-6.00,1.00,13.00,2.00,11.00,4,0,1,3.96,2.52,5.59,1.86,1.99
2023-24,2024-05-14,Real Madrid,Alaves,1,2,21,0.90,2.50,0.60,19.00,0.40,1.00,0.90,1.00,0.80,13.00,4.00,9.00,5,0,1,11.32,8.03,2.46,2.08,1.84
2023-24,2024-05-19,Real Madrid,Villarreal,0,2,5,0.90,2.90,0.60,23.00,0.70,2.20,1.20,10.00,0.20,7.00,6.00,1.00,4,4,0,3.61,2.34,3.35,1.84,2.02
2023-24,2024-05-25,Real Madrid,Betis,1,2,6,0.90,3.10,0.80,23.00,0.40,1.60,1.70,-1.00,0.40,4.00,2.00,2.00,0,0,0,5.90,6.03,2.30,2.00,1.89
